1938.234375,-9.432715365,2.781877323,2.757556083,5.260325543,-0.925904018,0.857324096,5.751759263,2.114242143,-4.776927675,41.23468759,26.51141758,-0.806826079,4.498916491,-2.670737503,1.63158793,-2.488804875,3.011753314,-0.807043362,9.994366904,0.521650182,1.41999399,-1.680306119,4.89881152,4.583849903,5.063495449,1.193837369,7.675507151,-6.165249628,2.712480654,116.6875,32.13506044,-34.38210114,5.560389654,123.5087891,22.13969147,38.98058737,5.206144828,143.4755859,76.53441698,-33.53671081,5.705978563,143.6943359,98.10379611,-45.77970994,5.432597138,129.9609375,29.39298714,-1.299912842,6.726084667,131.8876953,50.08602058,-44.21624741,6.879357262,170.9423828,75.0407936,-83.60804088,5.739077815,176.03125,77.20612756,-83.74971634,5.722470746,132.8203125,25.53277875,0.893382394,6.589008875,160.9980469,40.45546351,-56.26291762,6.597317021,185.2929688,62.86692379,-94.5963293,5.685110461,189.2148438,66.88667198,-93.95683779,5.621547795,101.7773438,15.81414376,5.776146587,5.552160651,111.2539063,27.80628414,-32.12967343,5.768170013,134.6835938,83.99289337,-35.28900339,5.698584744,142.9990234,101.3879895,-42.12830309,5.337341791,0
1873.421875,13.54597917,1.311983193,-0.754842608,-2.679470408,-4.108028567,-2.905291528,5.758784359,0.46453639,0.603420952,11.80750568,-0.38002675,11.27041355,1.102661429,1.415232054,-0.681022475,6.575845245,-1.005674067,-2.224700094,6.263228926,-7.315795575,-1.080691874,-5.171968201,-2.56198446,-9.364099355,-2.582298701,-0.971296108,-0.588759066,4.360617686,0.720694838,119.4921875,33.03673289,-34.82271649,5.55934668,122.7529297,22.36239369,39.95841491,5.295623253,146.5361328,79.25766834,-35.77479727,5.564545317,149.8105469,102.4610694,-46.50795733,5.150039099,135.4785156,27.02876664,-2.464391815,6.650492135,149.8085938,57.11968729,-55.15117486,6.776634318,182.5478516,79.72835751,-90.27507751,5.470197532,185.7041016,81.25685874,-89.49559965,5.430331015,130.3232422,26.53631074,1.421627947,6.623212979,176.8271484,44.96420457,-66.69094628,6.562038096,196.0644531,66.08171245,-100.9333131,5.504276899,196.2041016,68.97527256,-98.10538523,5.458767894,107.8515625,18.05659066,4.716584361,5.746367435,112.3232422,28.37135176,-33.96184985,5.68068946,139.1542969,87.39380621,-35.99145767,5.4925123,146.8310547,104.6987577,-41.77503003,5.125853963,0
1689.71875,0.014401881,3.640551102,-1.360891612,1.337486016,-0.710533653,-0.617575025,-2.239766462,3.184446698,1.94265487,5.053014341,-2.454521537,2.21928646,-3.964768436,1.067528442,1.797878135,2.73956107,0.85114544,-0.24685071,1.040179145,-3.567510978,-3.329184196,-0.332753973,0.686606179,-2.539452581,-1.781270277,-1.108455086,-0.572582421,-1.258027302,-0.573036097,121.6777344,33.57765097,-37.5388135,5.006508483,122.8945313,22.21988414,42.22971926,4.628771211,146.8847656,79.8992921,-36.17463061,4.873065545,154.0126953,104.9521693,-48.15918892,4.711009976,137.3388672,19.47538042,4.435882825,6.124897813,150.6259766,56.62068614,-63.62755305,6.035949403,189.0341797,82.13137225,-95.05366441,4.738711856,191.2773438,83.12773277,-93.32285833,4.69914055,131.6923828,17.36004585,-1.092538413,5.92317843,187.8125,46.2898688,-82.09730933,5.916061593,203.0400391,67.79251836,-105.644538,4.999624313,201.8398438,70.33684116,-101.6752189,4.962703544,103.6826172,13.87626158,5.873265364,5.193053422,118.1914063,29.84547581,-38.9654635,5.150933168,143.171875,89.16872914,-37.34379892,4.90902632,149.6806641,106.4660422,-43.17120421,4.612179265,0
1686.03125,-2.657160516,-0.275832349,-2.154862265,-0.930884869,-1.68734213,0.92770137,1.295318964,2.461538685,-0.32590282,8.923956247,0.139389204,-0.790405627,4.581323457,0.688169714,3.99730679,-0.00938345,3.509496692,-1.037607888,-3.101419245,-1.730755625,0.603632642,2.24785042,2.811074649,-0.052059989,-1.553505992,-1.351523042,-0.276757144,0.149207372,-0.600961325,122.3300781,33.34614321,-37.56716986,4.891969536,122.3164063,22.05753052,42.49902919,4.638597382,144.8623047,78.62826395,-35.63303666,4.937118562,153.7978516,104.7026349,-48.39360525,4.729723029,133.5703125,19.47747441,0.097579113,6.169906986,152.6962891,58.34741172,-65.79234037,6.073091543,190.3730469,82.60920504,-95.69749049,4.738199825,190.7578125,82.8501208,-93.15639264,4.714643626,137.9990234,16.3343663,-2.296840017,5.910030761,193.2724609,47.32274682,-85.30365749,5.872940251,202.4638672,67.47754736,-105.6159804,4.893152259,201.2558594,70.0282237,-101.6689226,4.850942736,103.3144531,14.08244232,6.068430862,5.235775398,117.6074219,29.2857051,-38.31568553,5.134771113,143.0732422,88.99372074,-37.5755765,4.909508258,149.5322266,106.2622187,-43.48414933,4.625658077,0
1998.59375,-1.662495781,-0.996447333,-2.657561819,-0.386082992,1.392924172,-1.970998681,-0.179522615,1.681573591,1.05846401,12.25891741,9.290909251,0.938026244,3.459946762,5.000360458,4.449703414,-0.5254455,2.940770676,0.121844634,-1.909121089,3.494225398,-4.725527808,0.074096303,3.510644097,-0.303636753,-3.100491156,-3.574905301,1.733315109,1.207659918,0.18067874,121.3740234,32.82972389,-37.42787595,5.153724348,121.796875,21.9472412,45.18794345,4.902827173,142.5107422,77.2100668,-34.45174749,5.38654711,150.9404297,103.2567689,-47.79438534,5.08066272,129.0498047,21.74057941,5.354563282,6.302114047,150.0439453,56.09742347,-60.54889381,6.519621426,186.5605469,81.07661937,-93.32182092,5.217299632,188.2607422,81.79794431,-91.33769118,5.141731169,137.5712891,22.54610718,-1.017327228,6.389727701,190.5341797,46.90424925,-81.89697888,6.215298386,202.0595703,67.37341549,-104.5456724,5.282365588,200.515625,69.82379993,-100.4869239,5.196408703,103.40625,14.61307607,6.119747548,5.340803359,115.8789063,28.94413032,-37.51161832,5.401875951,141.7890625,87.66969281,-37.0078175,5.245211018,148.1806641,105.3424178,-42.97378931,5.047500042,0
2192.578125,1.540232161,-0.319145392,-1.401798287,6.437040857,-1.040854317,4.420365134,-0.874220469,0.461417315,-1.123785739,57.33160852,14.41295778,-8.750967922,-18.73313961,-8.609345716,2.179428267,-6.86568614,3.285113628,5.433273688,3.270727761,2.785268056,-4.080109828,-5.561226262,2.388668665,-2.396825722,2.86123451,-3.236191714,-0.166713602,3.406232531,2.084238175,114.4150391,31.92289001,-30.24556381,5.630319294,130.9619141,21.06476051,35.97578056,5.185216652,145.8554688,77.54974846,-30.22839858,6.182814292,135.9951172,92.86785479,-38.06524735,6.030840342,128.8164063,19.44979224,3.21321853,6.133472761,141.1796875,53.67282739,-54.15337061,6.822229754,175.0595703,78.38420355,-80.74009787,6.155637225,176.2236328,78.94955982,-78.37691591,6.106581326,146.1103516,17.50698885,-0.964720672,6.023911674,180.7646484,44.0128741,-67.26072443,6.593902564,189.5810547,65.79421096,-89.7169625,6.134197793,188.4619141,68.69677282,-87.00254697,6.182997733,105.4189453,16.62773921,4.835450374,5.652848599,113.7675781,28.66169665,-31.11633643,5.698309372,123.5419922,77.92361666,-28.52192688,6.275445234,130.2509766,93.48217211,-33.81946959,6.014941006,0
1981.34375,-6.759246821,0.524526776,-2.33202708,-1.428701207,-0.44805915,-0.671427943,5.087247763,2.217021253,0.728593958,0.326682288,4.9148984,-2.646548749,0.536946651,5.17354796,0.14191121,0.672384739,3.792833684,0.044415768,2.06799901,0.578991198,-1.969014796,0.600552941,-6.167614938,1.709583625,-2.808480558,1.960898042,-4.325695249,-0.254956449,-1.721627801,120.3486328,32.64765943,-36.94774195,5.165624093,122.3310547,22.04755098,41.87068946,4.908326651,143.4394531,78.22413864,-35.52547995,5.202346908,151.1171875,103.3512477,-48.23449466,4.93702416,131.7421875,20.83036812,-0.484755929,6.283224486,146.7197266,53.90394525,-61.4771209,6.301225076,190.1806641,81.72114347,-96.09982154,4.961095268,190.2607422,81.98115364,-93.48958884,4.813814911,138.6083984,21.56815976,-0.986971322,6.333393009,193.1679688,46.89152947,-85.89293638,6.024287657,205.9941406,68.00068908,-108.5220169,4.840972066,204.4248047,70.47759929,-104.1604039,4.848201097,103.8818359,13.68331493,6.700394526,5.158864252,116.7353516,28.81316567,-37.70754198,5.342926633,141.09375,87.8871291,-37.30247129,5.234537526,149.1396484,105.668145,-43.73610846,4.827741435,0
1989.515625,1.311864421,-1.402564172,-2.911523777,0.2035495,1.560672781,2.147585971,-1.601523448,-0.577047712,-1.708879565,-1.466123642,2.072776932,2.521241859,2.564689538,-1.458156821,3.8060601,-3.426411561,-3.284607598,-3.365685787,-2.20744416,-1.267564201,2.6769524,-2.089482926,0.763493078,-2.720396776,-1.727804184,1.447168672,2.785261655,2.769489886,-1.283041688,120.9521484,33.18082936,-36.43562489,5.242468269,122.6787109,22.19091734,40.42954789,5.005426432,146.3662109,79.93371076,-35.99039703,5.298740609,152.8037109,104.8352388,-48.13113033,4.984401503,133.0400391,20.8821881,-1.742360565,6.287433097,152.0244141,56.86883886,-62.80149506,6.51072139,188.8603516,81.64280667,-95.79697019,5.078652458,189.9863281,81.72948548,-92.89948773,4.937025274,140.4199219,18.60363271,-1.584304289,6.088839321,195.0146484,47.67159364,-85.70811811,6.172902983,202.8320313,67.12122538,-105.9180821,5.090391997,202.2558594,69.7291423,-102.0596693,5.061735884,103.6630859,15.4469469,5.134747106,5.469650025,117.3154297,28.88989599,-36.87860463,5.448804942,142.2617188,88.93439174,-37.0935508,5.307704494,148.6855469,106.0273252,-42.82223457,4.904686441,0
1851.953125,-2.20462102,6.896698678,-1.967036011,-1.545637001,2.359404927,5.303150168,-2.33411481,4.843816956,-0.738882989,13.53336316,-2.604016051,-7.069888599,6.328209216,0.32676545,-3.430597607,3.111805472,0.299722051,-1.67216015,3.801137098,-0.089810368,-2.224546662,-6.267871666,-2.80220533,0.855931942,2.290446321,-2.607400453,1.662009374,-1.153292921,2.558455915,121.7636719,33.42042217,-36.94978786,5.426731169,122.8984375,22.20600983,41.22856812,5.072782707,145.5732422,78.86530811,-36.49349712,5.355698549,149.5068359,101.6703079,-47.71990654,5.029334177,144.1826172,22.83404057,-1.053100034,6.417105339,145.4628906,53.68943344,-58.03840671,6.455770706,185.2392578,80.05110905,-93.69599947,5.133249227,186.9375,80.7529387,-91.83376575,4.938010332,124.5947266,24.50232793,0.330440533,6.526888127,172.3466797,42.81982064,-71.98480243,6.246727064,195.8486328,64.9507892,-102.860799,5.129287615,197.5458984,68.39976016,-100.5137725,5.094797277,103.5488281,15.88900584,6.448721617,5.506097392,118.5078125,29.20422329,-37.1861658,5.551838818,139.6230469,86.85285518,-37.25602018,5.359954029,146.5117188,103.7759562,-43.2511469,4.991797026,0
1885.234375,-0.342674119,0.322938178,-0.611666541,2.838189293,1.550552804,1.50876703,-0.907320545,-1.003585789,1.717196121,18.45699008,-3.274476237,-7.614456703,2.417431656,1.887036859,3.923207452,6.686339553,-1.648187796,0.22005931,-1.458115175,1.788898561,-3.912005843,1.438433689,-1.344298437,-1.959129387,1.384426545,-0.427101934,0.825769832,-0.681034928,-0.682131698,121.9970703,33.82747172,-37.22817783,5.172688892,122.9960938,22.37678904,39.35039815,4.961029178,147.5927734,80.58389933,-36.60452307,5.356737237,153.1953125,104.6583958,-47.80799408,5.014961628,137.0507813,23.30561559,-4.0946375,6.40300748,154.3505859,57.98514037,-60.17377604,6.586692452,183.8847656,80.47353992,-90.32878045,5.31939214,185.4833984,81.39741265,-88.69890249,5.293246323,139.9492188,22.28752452,-1.481256175,6.353152068,188.4335938,46.78186043,-79.97979133,6.159767032,195.9404297,65.98581883,-100.4170375,5.380027199,197.6738281,69.46395661,-97.86044802,5.352333306,104.7714844,13.73694435,5.322606973,5.281209328,118.3164063,29.64324801,-37.83459798,5.388330626,142.1796875,89.08029941,-37.20061886,5.325997302,149.2148438,106.1947408,-42.93231741,4.942575972,0
